,x,y
220,161.053730780443,-257.467872239738
221,159.848950243361,-256.574116309844
222,158.636198502451,-255.680439276942
223,156.215061205623,-253.89787290324
224,155.0066756541,-253.008983560344
225,153.79829034315,-252.120094199055
226,151.381520338948,-250.342316007563
227,150.173135645668,-249.453427192261
228,147.756363832401,-247.675647492609
229,146.547979152421,-246.78675906532
230,144.798766343864,-245.500037201536
231,142.60493007149,-243.873778146082
232,141.127106618728,-242.775010344777
233,140.196874410622,-242.08309653026
234,138.992846439689,-241.187757108682
235,136.035779715409,-238.996403346392
236,133.632510854639,-237.218899499364
237,131.22924008754,-235.441395240342
238,128.825970304819,-233.663891962585
239,126.858734098971,-232.20994679953
240,125.652010479864,-231.318490884821
241,123.245169839424,-229.536632250501
242,122.040180207094,-228.642834153115
243,120.835190568798,-227.749036070514
244,119.630200693539,-226.855237592799
245,117.220221421865,-225.067640638184
246,116.015232032145,-224.17384217537
247,114.319629976623,-222.917049647397
248,112.62219061814,-221.658895671223
249,110.246145299121,-219.898290903512
250,107.83161222144,-218.109164436902
251,105.436323438169,-216.334299433599
252,104.496412296614,-215.637836270705
253,102.101999022454,-213.861110326457
254,99.8182988356077,-212.166536939186
255,98.5657353103254,-211.237097614999
256,97.3131717820745,-210.307658287203
257,94.9187590154854,-208.530932586496
258,94.2286271303403,-208.018836937584
259,91.8866007374402,-206.27274033762
260,89.544574357986,-204.526643766644
261,87.2025479830429,-202.780547221163
262,84.8605216238159,-201.034450725857
263,82.5184952735529,-199.288354264661
264,80.1764689300419,-197.542257832452
265,77.834442600006,-195.796161437845
266,75.4924162722402,-194.050065077813
267,73.1503899601614,-192.303968754685
268,70.8083636570757,-190.557872477542
269,68.1725483897119,-190.384783357237
270,67.5118623174587,-189.779966098694
271,65.1039702575747,-187.965874489951
272,63.782284810741,-185.319583836566
273,61.4402585435985,-183.573487691786
274,59.0982322899311,-181.827391585307
275,58.1623285999906,-181.515704752966
276,56.7562060474977,-180.081295516314
277,54.4141798118456,-178.335199479917
278,52.0721535873984,-176.589103476815
279,49.7301273741562,-174.843007523189
280,47.3881011699361,-173.096911591566
281,45.0460749747092,-171.350815698244
282,42.7040487884753,-169.604719845201
283,40.3620226134756,-167.858624023241
284,38.0199964496808,-166.112528239698
285,35.6779702926672,-164.366432497017
286,33.0882850597648,-162.424467262668
287,31.8827287815895,-161.519885052433
288,30.6771725074598,-160.615302857682
289,28.7837341951474,-159.205447004382
290,26.3882654738938,-157.426464994061
291,23.9932415537571,-155.647918771226
292,20.2749118520971,-154.486735666492
293,18.9342743414547,-151.950378267532
294,16.8082295988663,-150.312340563834
295,14.4132164137939,-148.533813812509
296,12.0182193523599,-146.755297819939
297,8.74331554081641,-144.323362946482
298,6.33298052437954,-142.534916932434
299,3.92264564665152,-140.746476678965
300,1.51231844075141,-138.958038211889
301,-0.898016537268404,-137.1695923167
302,-3.30834765495615,-135.381148281712
303,-5.75977845649118,-133.562669101609
304,-8.17055681451689,-131.774809786556
305,-10.5813380410161,-129.986950576394
306,-12.991645349093,-128.19935502924
307,-15.401549464839,-126.411209681625
308,-17.8115257609368,-124.622249007313
309,-21.4264880159951,-121.938809447428
310,-23.8364647819742,-120.149847927708
311,-26.2464405613334,-118.360887860968
312,-29.8614026403427,-115.677448376752
313,-35.252228757008,-111.675520782797
314,-38.8682731689094,-108.997955654953
315,-46.0969955157395,-103.648011598825
316,-48.5072909947392,-101.868397464133
317,-55.7148431679141,-96.5422163973283
318,-62.2692574903683,-91.6794720887858
319,-67.6744594336685,-91.5827188723208
320,-69.4880683878052,-86.3173819405213
321,-74.3697297668457,-82.6979641053779
322,-79.6817856439354,-82.6805031541455
323,-81.5699328754179,-77.369638188947
324,-86.8883009651815,-77.347856183392
325,-91.6926372797077,-73.7927675363328
326,-93.8898281916534,-68.2574370575323
327,-98.6838091107109,-64.7119795710034
328,-108.507603994329,-61.3498467985494
329,-112.946186919047,-58.0634999765036
330,-115.46512271492,-52.304181139539
331,-120.260301855878,-48.7603350066067
332,-125.055487423136,-45.2164902699599
333,-129.850664938441,-41.6726496463828
334,-134.798470723579,-38.0233436630526
335,-141.32004460316,-37.0934460380533
336,-145.488423430439,-30.1127378017129
